state_fips,county_fips,total_emp,manufacturing_emp,prop_manuf_loss,prop_total_loss
41,015,4854,588,0.08503401360544217,0.010300782859497322
41,017,52759,4197,0.22253990945913749,0.01770314069637408
41,019,28065,4424,0.17970162748643762,0.028327097808658473
41,021,605,1,0,0
41,023,1401,1,0,0
41,025,1323,1,0,0
41,027,8875,1087,0.029438822447102116,0.0036056338028169015
41,029,65112,5481,0.1282612661923007,0.010796780931318344
41,031,3260,740,0.4243243243243243,0.09631901840490797
41,033,19520,2144,0.1828358208955224,0.020081967213114754
41,035,17339,2346,0.04774083546462063,0.006459426725878078
41,037,1247,236,0.09745762711864407,0.018444266238973536
41,039,113703,14076,0.08255186132423985,0.010219607222324829
41,041,14208,1,0,0
41,043,32610,6756,0.145352279455299,0.03011346212818154
41,045,8244,1750,0.08,0.016982047549733138
41,047,95112,8937,0.021595613740628846,0.002029186643115485
41,049,2436,1094,0.14076782449725778,0.06321839080459771
41,051,381164,31742,0.2762585848402747,0.023005845252961978
41,053,11709,2076,0.0708092485549133,0.012554445298488343
41,055,266,1,0,0
41,057,6491,1438,0.0702364394993046,0.015560006162378678
41,059,21512,2810,0.012811387900355872,0.00167348456675344
41,061,6814,870,0.1896551724137931,0.024214851775755795
41,063,1629,1,0,0
41,065,6802,1,0,0
41,067,227038,27382,0.26970272441750054,0.03252759449959919
41,069,124,1,0,0
41,071,27938,5790,0.13540587219343697,0.028062137590378695
42,001,28698,5981,0.10015047650894499,0.020872534671405672
42,003,669057,39751,0.10487786470780609,0.00623115818233723
42,005,13338,1580,0.11645569620253164,0.013795171689908532
42,007,47878,7155,0.3071977638015374,0.045908350390576044
42,009,13043,2193,0.2922936616507068,0.04914513532162846
42,011,144462,28407,0.07448868236702222,0.0146474505406266
42,013,49683,6915,0.0754880694143167,0.010506611919570074
42,015,17314,4231,0.33396360198534625,0.08161025759500982
42,017,248606,27962,0.018203275874400973,0.0020474163938118952
42,019,74304,12448,0.08274421593830335,0.013861972437553834
42,021,50616,5918,0.06133828996282528,0.007171645329540066
42,023,1626,901,0.03551609322974473,0.01968019680196802
42,025,13577,2059,0.07527926177756192,0.011416365912941004
42,027,42376,3997,0.05554165624218164,0.005238814423258448
42,029,231960,14997,0.04307528172301127,0.00278496292464218
42,031,11228,1710,0.1584795321637427,0.02413608835055219
42,033,24774,2556,0.0406885758998435,0.0041979494631468476
42,035,10699,1,0,0
42,037,21687,5372,0.23734177215189872,0.058790980771890995
42,039,26249,6452,0.2425604463732176,0.05962131890738695
42,041,116406,9106,0.059740830221831756,0.004673298627218528
42,043,142403,8095,0.08684373069796171,0.004936693749429436
42,045,206780,14193,0.09864017473402381,0.006770480704129994
42,047,13425,6296,0.14310673443456162,0.06711359404096834
42,049,114158,23315,0.2530988633926657,0.05169151526831234
42,051,37098,3649,0.09372430802959715,0.009218825812712276
42,053,1180,1,0,0
42,055,47245,7867,0.22537180627939493,0.03752778071753625
42,057,3698,1750,0.18514285714285714,0.08761492698756085
42,059,12177,1,0,0
42,061,9533,2083,0.35813730196831495,0.07825448442253226
42,063,27528,3063,0.02611818478615736,0.002906131938390003
42,065,13489,4023,0.311956251553567,0.09303877233301208
42,067,5033,1,0,0
42,069,98621,10966,0.16277585263541858,0.018099593392887924
42,071,211461,35813,0.021081730098009104,0.0035703983240408395
42,073,26968,3806,0.06384655806621124,0.009010679323642835
42,075,43082,8950,0.017094972067039107,0.003551367160298965
42,077,153954,15017,0.07052007724578811,0.0068786780466892706
42,079,124158,17153,0.06587768903398822,0.009101306399909793
42,081,43559,9175,0.09798365122615804,0.020638673982414656
42,083,13482,3436,0.1490104772991851,0.03797656134104732
42,085,44087,7843,0.22720897615708274,0.04042007848118493
42,087,12736,3563,0.11928150435026663,0.033369974874371856
42,089,44554,5227,0.013200688731585995,0.0015486824976433092
42,091,468429,43662,0.03813384636526041,0.0035544340764555567
42,093,12965,1,0,0
42,095,91604,11607,0.06323770138709399,0.008012750534911139
42,097,23569,5446,0.04847594564818215,0.011201154058296916
42,099,6269,1,0,0
42,101,579921,25615,0.03759515908647277,0.0016605710088098207
42,103,7668,1,0,0
42,105,4394,791,0.12262958280657396,0.022075557578516158
42,107,40827,9314,0.07612196693150097,0.017365958801773336
42,109,13853,1,0,0
42,111,20642,3680,0.09293478260869566,0.016568161999806222
42,113,1177,1,0,0
42,115,6268,611,0.05073649754500818,0.004945756222080409
42,117,9455,2134,0.1513589503280225,0.034161819143310415
42,119,15582,1700,0.05941176470588235,0.006481838018226159
42,121,17129,4419,0.28015388096854493,0.07227508903029949
42,123,13803,2826,0.11854210898796887,0.02427008621314207
42,125,80120,9474,0.07135317711631835,0.008437343984023965
42,127,12739,1,0,0
42,129,120610,19616,0.10307911908646003,0.016764779039880606
42,131,8288,1,0,0
42,133,156561,35366,0.06500593790646383,0.01468437222552232
44,001,13602,2001,0.09495252373813093,0.013968534039111895
44,003,71108,8878,0.03739580986708718,0.00466895426674917
44,005,28620,1,0,0
44,007,258436,24614,0.06419111074997969,0.006113699329814731
45,001,4713,1995,0.04862155388471178,0.020581370676851264
45,003,48735,6964,0.06275129236071224,0.008966861598440545
45,005,1387,596,0.02348993288590604,0.010093727469358327
45,007,52060,11097,0.06668468955573578,0.014214368036880523
45,009,3535,1,0,0
45,011,4750,1616,0.2623762376237624,0.08926315789473684
45,013,48918,613,0.300163132137031,0.0037613966229199883
45,015,38052,4958,0.18737394110528438,0.02441395984442342
45,017,3107,1,0,0
45,021,16742,5302,0.012070916635231988,0.003822721299725242
45,025,11587,4121,0.06066488716330987,0.021575904030378873
45,027,5804,753,0.5312084993359893,0.06891798759476224
45,029,8280,1404,0.36182336182336183,0.06135265700483092
45,031,16911,3599,0.04306751875520978,0.009165631837265684
45,033,8167,2314,0.06352636127917027,0.01799926533610873
45,035,22902,4407,0.008849557522123894,0.0017029080429656798
45,037,4410,1212,0.040429042904290426,0.011111111111111112
45,039,4438,897,0.37235228539576365,0.07525912573231185
45,041,54201,6641,0.2562867038096672,0.03140163465618716
45,043,18240,1892,0.2949260042283298,0.030592105263157896
45,045,213246,28623,0.03727771372672326,0.005003610853193026
45,047,25229,6708,0.0872093023255814,0.02318760156962226
45,049,3713,620,0.3870967741935484,0.06463775922434689
45,051,97155,3216,0.1868781094527363,0.006185991456950234
45,053,5973,1,0,0
45,055,14009,3335,0.11244377811094453,0.026768505960453996
45,057,13369,1697,0.43901001767825576,0.055725933128880245
45,059,16177,5629,0.020785219399538105,0.007232490573035792
45,061,2161,272,0.2867647058823529,0.036094400740397964
45,063,87088,9070,0.059977949283351706,0.0062465552085247105
45,065,1007,1,0,0
45,067,6528,1305,0.24980842911877393,0.04993872549019608
45,069,5302,2359,0.030945315811784654,0.013768389287061486
45,071,12113,5580,0.011827956989247311,0.0054486914884834476
45,073,18461,4762,0.21650566988660228,0.05584746221764802
45,075,27410,7402,0.0716022696568495,0.01933600875592849
45,077,25521,5296,0.13746223564954682,0.02852552799655186
45,079,167702,16803,0.05213354758078915,0.0052235512993285705
45,081,3399,1,0,0
45,083,112163,23852,0.03634915311085024,0.007729821777234917
45,085,28652,6892,0.1466918165989553,0.03528549490436968
45,087,6265,1836,0.14270152505446623,0.041819632881085395
45,089,7159,1750,0.036571428571428574,0.008939796060902361
45,091,65053,8569,0.2923328276344964,0.038507063471323384
46,003,628,1,0,0
46,005,7055,1342,0.014157973174366617,0.0026931254429482638
46,007,577,1,0,0
46,009,1326,1,0,0
46,011,14397,5875,0.056,0.022851983052024728
46,013,18296,2354,0.03016142735768904,0.003880629645824224
46,015,1773,1,0,0
46,017,135,1,0,0
46,019,1978,1,0,0
46,021,273,1,0,0
46,023,2340,1,0,0
46,025,524,1,0,0
46,027,3732,1,0,0
46,029,13509,3027,0.06276841757515692,0.014064697609001406
46,031,213,1,0,0
46,033,1341,1,0,0
46,037,1475,1,0,0
46,039,1442,1,0,0
46,041,694,1,0,0
46,043,889,1,0,0
46,045,796,1,0,0
46,047,2096,1,0,0
46,049,396,1,0,0
46,051,3197,1,0,0
46,053,1063,1,0,0
46,055,581,1,0,0
46,057,1002,1,0,0
46,059,990,1,0,0
46,061,205,1,0,0
46,063,175,1,0,0
46,065,6418,1,0,0
46,067,2080,1,0,0
46,069,478,1,0,0
46,071,253,1,0,0
46,073,1750,1,0,0
46,075,278,1,0,0
46,077,1316,1,0,0
46,079,3515,1,0,0
46,081,9888,1,0,0
46,083,10980,1727,0.11928199189345687,0.018761384335154827
46,085,639,1,0,0
46,087,968,1,0,0
46,089,348,1,0,0
46,091,965,1,0,0
46,093,5115,1,0,0
46,095,175,1,0,0
46,097,562,1,0,0
46,099,110148,11292,0.05092100602196245,0.00522024911936667
46,101,1665,1,0,0
46,105,798,1,0,0
46,107,812,1,0,0
46,109,2130,1,0,0
46,111,345,1,0,0
46,113,1856,1,0,0
46,115,1235,1,0,0
46,117,999,1,0,0
46,119,294,1,0,0
46,121,1887,1,0,0
46,123,1619,1,0,0
46,125,1680,1,0,0
46,127,8814,1,0,0
46,129,1811,1,0,0
46,135,10230,1,0,0
46,137,70,1,0,0
47,001,39623,8738,0.04177157244220645,0.009211821416853847
47,003,11770,4390,0.03940774487471526,0.014698385726423109
47,005,3174,592,0.006756756756756757,0.001260239445494644
47,007,536,46,1,0.09514925373134328
47,009,37831,7500,0.07,0.013877507863921123
47,011,35307,6941,0.02694136291600634,0.005296400147279576
47,013,7177,1,0,0
47,015,1364,1,0,0
47,017,6254,1542,0.24383916990920881,0.060121522225775506
47,019,9252,1164,0.041237113402061855,0.005188067444876783
47,021,5783,1,0,0
47,023,2837,1,0,0
47,025,6912,1981,0.01867743563856638,0.00535300925925926
47,027,894,1,0,0
47,029,5919,1435,0.07247386759581882,0.01757053556343977
47,031,20489,4123,0.07446034440941063,0.014983649763287617
47,033,1934,1,0,0
47,035,13430,2027,0.0370004933399112,0.005584512285927029
47,037,377596,19259,0.0696297834778545,0.0035514147395629193
47,039,3226,1,0,0
47,041,4981,2570,0.19066147859922178,0.09837382051796828
47,043,11800,3052,0.05439056356487549,0.014067796610169492
47,045,13147,4702,0.22777541471714163,0.0814634517380391
47,047,6314,1,0,0
47,049,3211,1,0,0
47,051,9772,1,0,0
47,053,12866,3486,0.1795754446356856,0.048655370744598164
47,055,7258,2438,0.13002461033634127,0.04367594378616699
47,057,2026,1,0,0
47,059,20513,5450,0.09871559633027523,0.026227270511383027
47,061,1298,1,0,0
47,063,27283,9276,0.17270375161707632,0.058717882930762744
47,065,170950,24258,0.0652980460054415,0.009265867212635273
47,067,665,1,0,0
47,069,5988,1,0,0
47,073,9610,1,0,0
47,075,5152,1,0,0
47,077,6265,1746,0.2554410080183276,0.07118914604948125
47,079,7951,1190,0.12352941176470589,0.018488240472896492
47,081,2394,1,0,0
47,083,925,1,0,0
47,085,3998,1233,0.012165450121654502,0.0037518759379689846
47,087,919,253,0.8458498023715415,0.23286180631120784
47,091,2570,548,0.11678832116788321,0.024902723735408562
47,093,200624,11286,0.06432748538011696,0.003618709625966983
47,095,589,1,0,0
47,097,4609,1,0,0
47,099,7743,1584,0.03535353535353535,0.007232338886736407
47,101,1783,176,0.08522727272727272,0.008412787436904094
47,103,6754,2073,0.01688374336710082,0.0051821143026354755
47,105,11654,3055,0.02553191489361702,0.006692980950746525
47,107,14876,5185,0.3012536162005786,0.1050013444474321
47,109,5030,1684,0.032066508313539195,0.01073558648111332
47,111,3484,1,0,0
47,113,49204,8158,0.08163765628830595,0.01353548491992521
47,115,5140,1,0,0
47,117,7398,3342,0.015858767205266307,0.007164098404974318
47,119,26216,7500,0.14773333333333333,0.042264266097039975
47,121,1459,1,0,0
47,123,9654,3592,0.0982739420935412,0.03656515434016988
47,125,37864,5610,0.49625668449197863,0.07352630466934292
47,127,750,1,0,0
47,129,1688,1,0,0
47,131,11810,4983,0.6441902468392534,0.2718035563082134
47,133,3380,852,0.10446009389671361,0.026331360946745562
47,135,1076,253,0.8300395256916996,0.19516728624535315
47,137,531,1,0,0
47,139,1518,1,0,0
47,141,28204,5736,0.05456764295676429,0.011097716635938165
47,143,8697,3755,0.21677762982689747,0.09359549269863171
47,145,8899,1301,0.20292083013066872,0.029666254635352288
47,147,16038,5034,0.07647993643226063,0.02400548696844993
47,149,84899,13341,0.07083427029458061,0.011130873155160839
47,151,3833,1,0,0
47,153,1945,218,0.9036697247706422,0.1012853470437018
47,155,32140,1,0,0
47,157,428357,27295,0.08814801245649387,0.005616810277408797
47,159,3791,1159,0.2450388265746333,0.07491427064099182
47,161,1205,149,0.026845637583892617,0.0033195020746887966
47,163,67415,17500,0.056057142857142854,0.014551657642957799
47,165,36688,5537,0.028354704713743906,0.00427932839075447
47,167,8408,1472,0.38179347826086957,0.06684110371075166
47,169,1100,1,0,0
47,171,4299,1710,0.02982456140350877,0.011863224005582694
47,173,1769,607,0.1614497528830313,0.055398530243075186
47,175,510,375,0.176,0.12941176470588237
47,179,50044,5551,0.08971356512340119,0.009951242906242507
47,181,2629,1,0,0
47,183,7664,1,0,0
47,185,4895,1892,0.2124735729386892,0.08212461695607763
47,187,93418,2842,0.009500351864883884,2.890235286561476e-4
47,189,30807,7500,0.021333333333333333,0.005193624825526666
48,001,11897,1,0,0
48,003,4355,1,0,0
48,005,29415,4533,0.2314140745643062,0.03566207717151113
48,007,4163,1,0,0
48,009,1208,1,0,0
48,011,199,1,0,0
48,013,6499,1,0,0
48,015,9925,3615,0.04619640387275242,0.016826196473551637
48,017,1394,1,0,0
48,019,2073,1,0,0
48,021,10883,1009,0.027750247770069375,0.002572819994486814
48,023,1050,1,0,0
48,025,4906,1,0,0
48,027,81198,1,0,0
48,029,633667,33438,0.04799928225372331,0.002532876100538611
48,031,1786,1,0,0
48,033,6,1,0,0
48,035,2586,1,0,0
48,037,32288,2202,0.1603088101725704,0.010932854311199208
48,039,75335,12719,0.0329428414183505,0.00556182385345457
48,041,54808,4639,0.007329165768484587,6.203473945409429e-4
48,043,2766,1,0,0
48,045,132,1,0,0
48,047,1543,1,0,0
48,049,12755,1,0,0
48,051,2479,1,0,0
48,053,9623,1,0,0
48,055,5430,1,0,0
48,057,8527,2893,0.2305565157276184,0.07822211797818694
48,059,1923,1,0,0
48,061,99750,6078,0.06383678841724251,0.003889724310776942
48,063,3368,1,0,0
48,065,4077,1,0,0
48,067,5557,1121,0.10347903657448707,0.02087457261112111
48,069,1093,1,0,0
48,071,8876,1,0,0
48,073,10744,2725,0.013577981651376147,0.0034437825763216677
48,075,1566,1,0,0
48,077,1006,1,0,0
48,079,378,1,0,0
48,081,273,1,0,0
48,085,286458,19238,0.02313130263021104,0.0015534563531128473
48,087,478,1,0,0
48,089,5845,1,0,0
48,091,34543,1,0,0
48,093,2462,1,0,0
48,095,680,1,0,0
48,097,12000,3249,0.0030778701138811943,8.333333333333334e-4
48,099,10553,1,0,0
48,101,160,1,0,0
48,103,1171,1,0,0
48,105,1041,1,0,0
48,107,725,1,0,0
48,109,570,1,0,0
48,111,1780,1,0,0
48,113,1253122,104397,0.058909738785597285,0.0049077424225255
48,115,2743,1,0,0
48,117,5197,1,0,0
48,119,533,1,0,0
48,121,157762,9741,0.018170619032953497,0.0011219431802335163
48,123,4219,762,0.4041994750656168,0.073003081298886
48,125,373,1,0,0
48,127,1780,1,0,0
48,129,442,1,0,0
48,131,1888,1,0,0
48,133,6282,1,0,0
48,135,50980,1,0,0
48,137,194,1,0,0
48,139,33190,8420,0.06247030878859858,0.015848147032238625
48,141,205190,14235,0.15616438356164383,0.010833861299283591
48,143,11414,1,0,0
48,145,1785,1,0,0
48,147,4812,1,0,0
48,149,6361,1,0,0
48,151,544,1,0,0
48,153,983,1,0,0
48,155,193,1,0,0
48,157,111961,11484,0.07758620689655173,0.007958128276810675
48,159,5913,1,0,0
48,161,4279,1,0,0
48,163,2788,1,0,0
48,165,3051,1,0,0
48,167,71738,1,0,0
48,169,1199,1,0,0
48,171,8061,1,0,0
48,173,94,1,0,0
48,175,831,1,0,0
48,177,4632,1,0,0
48,179,6401,1,0,0
48,181,38107,6699,0.06314375279892522,0.011100322775343114
48,183,66079,9343,0.13817831531627955,0.019537220599585344
48,185,5180,1,0,0
48,187,25976,5118,0.021492770613520906,0.004234678164459501
48,189,11293,2509,0.8648864089278597,0.19215443194899495
48,191,550,1,0,0
48,193,2070,1,0,0
48,195,1119,1,0,0
48,197,774,1,0,0
48,199,8915,1,0,0
48,201,1809432,159891,0.03841992357293406,0.0033949880404458414
48,203,18896,1,0,0
48,205,1083,1,0,0
48,207,886,1,0,0
48,209,36031,3683,0.041270703231061634,0.004218589547889317
48,211,1340,1,0,0
48,213,12923,1,0,0
48,215,164066,5242,0.020984357115604733,6.704618872892616e-4
48,217,6976,1,0,0
48,219,5633,1,0,0
48,221,12266,1,0,0
48,223,10052,1750,0.052571428571428575,0.00915240748109829
48,225,3636,1,0,0
48,227,9490,669,0.13901345291479822,0.009799789251844047
48,229,171,1,0,0
48,231,21830,7626,0.044059795436664044,0.015391662849289969
48,233,6297,1,0,0
48,235,282,1,0,0
48,237,2863,1,0,0
48,239,3896,1,0,0
48,241,8963,1,0,0
48,243,330,1,0,0
48,245,106468,13703,0.004816463548128147,6.199045722658452e-4
48,247,1293,1,0,0
48,249,13644,1,0,0
48,251,38159,1,0,0
48,253,2458,1,0,0
48,255,2311,1,0,0
48,257,20779,3607,0.01275298031605212,0.0022137735213436645
48,259,9844,1,0,0
48,261,71,1,0,0
48,263,60,1,0,0
48,265,15346,1,0,0
48,267,1080,1,0,0
48,271,347,1,0,0
48,273,7000,1,0,0
48,275,832,1,0,0
48,277,17650,4318,0.007410838351088467,0.0018130311614730878
48,279,2921,750,0.5013333333333333,0.12872304005477575
48,281,3598,1,0,0
48,283,1289,1,0,0
48,285,5322,1,0,0
48,287,3966,1,0,0
48,289,4343,1,0,0
48,291,12610,1750,0.084,0.011657414750198256
48,293,5444,1,0,0
48,295,750,1,0,0
48,297,1926,1,0,0
48,299,3710,1,0,0
48,301,10,1,0,0
48,303,103866,1,0,0
48,305,704,1,0,0
48,307,2098,375,0.010666666666666666,0.0019065776930409914
48,309,94548,14618,0.02756875085511014,0.004262385243474214
48,311,100,1,0,0
48,313,1893,1,0,0
48,315,1439,1,0,0
48,317,815,1,0,0
48,319,769,1,0,0
48,321,7882,1,0,0
48,323,10939,338,0.011834319526627219,3.656641374897157e-4
48,325,5220,1,0,0
48,327,283,1,0,0
48,329,61008,1,0,0
48,331,4221,406,0.29802955665024633,0.028666192845297322
48,333,821,1,0,0
48,335,1143,1,0,0
48,337,4111,1,0,0
48,339,121158,10083,0.007339085589606268,6.107727100150217e-4
48,341,8069,1,0,0
48,343,4442,3750,0.5176,0.4369653309320126
48,345,175,1,0,0
48,347,18883,1,0,0
48,349,12743,2957,0.014203584714237404,0.0032959271757043085
48,351,1237,1,0,0
48,353,4509,1,0,0
48,355,124249,8111,0.02761681666872149,0.001802831411117997
48,357,3573,1,0,0
48,359,375,1,0,0
48,361,19849,5845,0.019674935842600515,0.005793742757821553
48,363,6351,1,0,0
48,365,7238,1,0,0
48,367,23367,1,0,0
48,369,3750,1,0,0
48,371,4078,1,0,0
48,373,8640,1,0,0
48,377,714,1,0,0
48,379,1118,1,0,0
48,381,25879,1,0,0
48,383,912,1,0,0
48,385,539,1,0,0
48,387,1682,1,0,0
48,389,1926,1,0,0
48,391,1394,1,0,0
48,393,93,1,0,0
48,395,2469,1,0,0
48,397,19020,1,0,0
48,399,2379,695,0.2158273381294964,0.06305170239596469
48,401,10614,1,0,0
48,403,1359,1,0,0
48,405,1317,1,0,0
48,407,1047,1,0,0
48,409,13371,1750,0.5702857142857143,0.07463914441702191
48,411,826,1,0,0
48,413,499,1,0,0
48,415,5611,1,0,0
48,417,947,1,0,0
48,419,6426,2135,0.11007025761124122,0.03657018362900716
48,421,263,1,0,0
48,423,85043,8169,0.31460399069653566,0.03022000634972896
48,425,2943,1,0,0
48,427,8302,1,0,0
48,429,2388,1,0,0
48,431,238,1,0,0
48,433,399,1,0,0
48,437,1072,1,0,0
48,439,677390,75860,0.042433430002636434,0.004752063065589985
48,441,52178,2034,0.016224188790560472,6.324504580474529e-4
48,443,86,1,0,0
48,445,2246,1,0,0
48,447,289,1,0,0
48,449,13796,1,0,0
48,451,36046,2967,0.017189079878665317,0.0014148587915441381
48,453,473672,30396,0.22506250822476642,0.014442483406238917
48,455,1876,1,0,0
48,457,2397,1,0,0
48,459,4176,1,0,0
48,461,760,1,0,0
48,465,9989,1,0,0
48,467,7484,1,0,0
48,469,31855,1,0,0
48,471,11544,1,0,0
48,473,9734,2839,0.08242338851708347,0.024039449352784056
48,475,2474,1,0,0
48,477,12243,2680,0.03880597014925373,0.008494650004083967
48,481,11361,1,0,0
48,483,1538,1,0,0
48,485,46441,5133,0.006039353204753555,6.675136194311061e-4
48,487,3759,750,0.014666666666666666,0.002926310188880021
48,489,2864,60,0.4166666666666667,0.008729050279329608
48,491,120066,6470,0.04636785162287481,0.002498625755834291
48,493,4647,1,0,0
48,495,1348,1,0,0
48,497,16439,1405,0.16370106761565836,0.013991118681184987
48,499,7425,1,0,0
48,501,2116,1,0,0
48,503,6008,1,0,0
48,505,2194,1,0,0
48,507,1846,1,0,0
49,001,1447,1,0,0
49,003,16635,1,0,0
49,005,37432,11078,0.14632605163386894,0.04330519341739688
49,007,7234,1,0,0
49,009,98,1,0,0
49,011,74246,8350,0.03988023952095809,0.004485090105864289
49,013,6045,1,0,0
49,015,2696,1,0,0
49,017,1122,1,0,0
49,019,3378,1,0,0
49,021,11624,1,0,0
49,023,2251,1,0,0
49,025,2156,1,0,0
49,027,2723,1,0,0
49,029,1441,1,0,0
49,031,101,1,0,0
49,033,354,1,0,0
49,035,503630,47620,0.02599748005039899,0.0024581538033874076
49,037,2548,110,0.07272727272727272,0.0031397174254317113
49,039,4552,1,0,0
49,041,5845,1,0,0
49,043,23908,1,0,0
49,045,10174,1466,0.019099590723055934,0.002752113229801455
49,047,10111,1,0,0
49,049,155202,15130,0.07607402511566425,0.0074161415445677245
49,051,4707,1,0,0
49,053,39405,2150,0.02,0.0010912320771475702
49,055,717,1,0,0
49,057,71286,11073,0.06132032872753545,0.009525011923799905
50,001,12252,1858,0.0861141011840689,0.01305909239307868
50,003,14006,2369,0.043478260869565216,0.007353991146651435
50,005,9248,1647,0.07225258044930176,0.012867647058823529
50,007,85937,11018,0.10945725176983119,0.01403353619511968
50,009,761,375,0.992,0.4888304862023653
50,011,11745,2838,0.06589147286821706,0.015921668795232012
50,013,610,1,0,0
50,017,6074,1,0,0
50,019,7624,1750,0.06514285714285714,0.014952780692549843
50,021,24516,3149,0.007621467132422992,9.789525208027412e-4
50,023,25982,2925,0.09948717948717949,0.011200061581094604
50,025,21295,1938,0.02321981424148607,0.002113172106128199
50,027,28924,1912,0.051255230125523014,0.003388189738625363
51,001,9424,1,0,0
51,003,35959,2699,0.0448314190440904,0.00336494340776996
51,005,2756,1,0,0
51,007,1969,1,0,0
51,009,7051,1,0,0
51,011,2723,750,0.43066666666666664,0.11861917003305178
51,015,18923,4155,0.04380264741275572,0.009617925276119009
51,017,1764,1,0,0
51,019,11967,1934,0.27869700103412615,0.0450405281189939
51,021,1177,1,0,0
51,023,10279,1,0,0
51,025,2948,1,0,0
51,027,6110,1,0,0
51,029,1868,1,0,0
51,031,15221,3708,0.007281553398058253,0.0017738650548584194
51,033,4238,264,0.678030303030303,0.042236904200094384
51,035,4226,878,0.06605922551252848,0.01372456223379082
51,036,1165,1,0,0
51,037,1868,422,0.1066350710900474,0.024089935760171308
51,041,100727,10278,0.010605176104300448,0.001082132893861626
51,043,3451,1200,0.02666666666666667,0.00927267458707621
51,045,377,1,0,0
51,047,11792,1,0,0
51,049,995,1,0,0
51,051,2844,1,0,0
51,053,4454,1,0,0
51,057,3506,1,0,0
51,061,15293,1,0,0
51,063,1966,1,0,0
51,065,2691,1,0,0
51,067,11631,1,0,0
51,071,3868,1124,0.04448398576512456,0.012926577042399173
51,073,7254,1,0,0
51,075,11275,1,0,0
51,079,2225,1,0,0
51,081,2576,1,0,0
51,083,9890,1866,0.015541264737406217,0.0029322548028311427
51,085,39978,2985,0.05025125628140704,0.0037520636349992497
51,087,165889,8109,0.01936120360093723,9.464159769484415e-4
51,089,12965,4380,0.08105022831050228,0.027381411492479753
51,091,360,1,0,0
51,093,9318,1,0,0
51,095,24181,1,0,0
51,097,799,1,0,0
51,099,5620,1,0,0
51,101,2815,1,0,0
51,103,4212,1,0,0
51,105,3259,1,0,0
51,109,6697,1366,0.12518301610541727,0.025533821113931612
51,111,1765,1,0,0
51,113,2747,1,0,0
51,115,1044,1,0,0
51,117,10700,1602,0.10611735330836454,0.01588785046728972
51,119,2340,159,1,0.09829059829059829
51,121,26297,3558,0.05761663856098932,0.007795566034148382
51,125,3156,1,0,0
51,127,2615,1,0,0
51,131,3211,1,0,0
51,133,1789,1,0,0
51,135,3655,1,0,0
51,137,5513,1,0,0
51,139,4610,685,0.07737226277372262,0.011496746203904555
51,141,4156,1787,0.20705092333519864,0.08902791145332051
51,143,7887,2019,0.09856364536899455,0.025231393432230253
51,145,4143,1,0,0
51,147,6771,1,0,0
51,149,5952,1,0,0
51,153,81776,1,0,0
51,155,10785,3750,0.4554666666666667,0.15836810384793695
51,157,856,1,0,0
51,159,2031,1,0,0
51,161,34318,1,0,0
51,163,4746,1,0,0
51,165,23844,1,0,0
51,167,6361,893,0.48040313549832026,0.06744222606508411
51,171,11565,3437,0.09717777131219087,0.028880242109814096
51,173,9296,3075,0.19479674796747967,0.06443631669535284
51,175,3153,1750,0.05542857142857143,0.030764351411354265
51,177,26010,1,0,0
51,179,27491,1,0,0
51,181,1750,1,0,0
51,183,2271,209,0.6267942583732058,0.057683839718185824
51,185,14494,1,0,0
51,187,9892,1,0,0
51,191,17365,1,0,0
51,193,2742,1,0,0
51,195,11101,1,0,0
51,197,9340,1,0,0
51,199,18384,750,0.12,0.00489556135770235
51,510,79423,1585,0.015141955835962145,3.0217946942321495e-4
51,515,3961,1,0,0
51,520,11113,1703,0.5742806811509101,0.08800503914334563
51,530,1862,751,0.07190412782956059,0.02900107411385607
51,540,31301,542,0.5276752767527675,0.009137088271940194
51,570,9544,1,0,0
51,580,3536,1750,0.011428571428571429,0.005656108597285068
51,590,22888,4030,0.08933002481389578,0.015728766165676335
51,595,3954,750,0.216,0.0409711684370258
51,610,9091,1,0,0
51,620,3692,60,1,0.3423618634886241
51,630,20710,1,0,0
51,640,5676,1109,0.08656447249774572,0.016913319238900635
51,650,41202,2751,0.20138131588513267,0.01344594922576574
51,660,27359,2214,0.05013550135501355,0.004057165832084506
51,670,6922,1,0,0
51,678,4108,1,0,0
51,680,54809,8584,0.04473438956197577,0.007006148625225784
51,683,23077,4052,0.05700888450148075,0.010009966633444556
51,685,2836,1,0,0
51,690,8437,644,0.34937888198757766,0.02666824700723006
51,700,86385,37500,0.004613333333333333,0.002002662499276495
51,710,119653,7035,0.007960199004975124,4.680200245710513e-4
51,720,4722,1,0,0
51,730,12798,1,0,0
51,735,1436,1,0,0
51,740,28124,1,0,0
51,750,5337,2161,0.27857473391948173,0.11279745175192056
51,760,120753,8462,0.052588040652328055,0.0036852086490604787
51,770,66413,4685,0.24098185699039487,0.016999683796847003
51,775,18775,3359,0.1473652872878833,0.02636484687083888
51,790,10552,1,0,0
51,800,20945,2138,0.02853133769878391,0.002912389591788016
51,810,145524,6318,0.0053814498258942705,2.3363843764602404e-4
51,820,9431,2006,0.3160518444666002,0.06722510868412682
51,830,9636,1,0,0
51,840,22060,2294,0.25937227550130776,0.026971894832275613
53,001,4202,1,0,0
53,003,4394,1,0,0
53,005,56298,3224,0.05738213399503722,0.003286084763224271
53,007,25939,1736,0.31105990783410137,0.020818073171672
