state_cens,state,state2,empl,member,year
52,Maryland,MD,2550276.7040333394,315882.8931750002,2011
14,Massachusetts,MA,2882766.4707250004,422092.9945666668,2011
34,Michigan,MI,3843814.265174994,670934.9870249995,2011
41,Minnesota,MN,2460684.516958339,370521.7170583332,2011
64,Mississippi,MS,1081730.6118333342,53723.67446666666,2011
43,Missouri,MO,2534534.2539833332,275006.66410833295,2011
81,Montana,MT,376727.8463416668,48842.371866666675,2011
46,Nebraska,NE,828434.3815916687,65365.23601666664,2011
88,Nevada,NV,1049608.0672000006,153611.23685833314,2011
12,New Hampshire,NH,617661.4379166687,68426.56707499997,2011
22,New Jersey,NJ,3817057.5156166595,615708.693566667,2011
85,New Mexico,NM,724855.4411250002,49261.464466666665,2011
21,New York,NY,7915811.376266633,1904424.7270999958,2011
56,North Carolina,NC,3595383.0622499995,104471.10987499994,2011
44,North Dakota,ND,318619.89807499974,20124.526749999986,2011
31,Ohio,OH,4813012.9530000035,646356.2714083332,2011
73,Oklahoma,OK,1458351.4641750022,93512.57848333333,2011
92,Oregon,OR,1575162.6508000027,269202.02185833326,2011
23,Pennsylvania,PA,5351918.837708334,778577.2315166673,2011
15,Rhode Island,RI,453503.50011666724,78743.96706666666,2011
57,South Carolina,SC,1724622.0383750051,59484.449125,2011
45,South Dakota,SD,359216.16469166573,18301.8599,2011
62,Tennessee,TN,2504352.4252916677,115461.08239166664,2011
74,Texas,TX,10213614.794916626,532985.642608333,2011
87,Utah,UT,1148487.6683916668,66495.30079166665,2011
13,Vermont,VT,290551.4225583339,34914.56458333336,2011
54,Virginia,VA,3548809.9981333315,163145.56483333328,2011
91,Washington,WA,2729038.64709167,517103.9283750002,2011
55,West Virginia,WV,671841.9607166655,92886.4509083334,2011
35,Wisconsin,WI,2537793.7910000025,338656.05850833363,2011
83,Wyoming,WY,250471.155625,18030.95413333333,2011
63,Alabama,AL,1812339.92395,166709.77444166664,2012
94,Alaska,AK,298282.9154500004,66753.90356666672,2012
86,Arizona,AZ,2433824.351541664,125557.24561666668,2012
71,Arkansas,AR,1155140.0856500007,36667.413708333326,2012
93,California,CA,14488777.64239996,2485039.7586250054,2012
84,Colorado,CO,2165890.638691652,169322.60535833315,2012
16,Connecticut,CT,1541006.8860416734,216126.45834166647,2012
51,Delaware,DE,377997.4723833335,39393.31809166666,2012
53,District of Columbia,DC,308890.6730999992,26627.81912500002,2012
59,Florida,FL,7598871.398483345,438803.75490833365,2012
58,Georgia,GA,3912100.2761833374,170725.82293333331,2012
95,Hawaii,HI,537783.7619666674,116589.32404166668,2012
82,Idaho,ID,613845.2757583328,29216.194841666667,2012
33,Illinois,IL,5491468.9424,800433.7467666658,2012
32,Indiana,IN,2701025.0710250055,245382.74512500002,2012
42,Iowa,IA,1390967.9755666624,144371.2464499999,2012
47,Kansas,KS,1246900.4300749977,85420.31473333332,2012
61,Kentucky,KY,1745307.5013083308,173705.90238333336,2012
72,Louisiana,LA,1733921.5559000005,107720.66645000002,2012
11,Maine,ME,559061.6658250014,64236.61330833335,2012
52,Maryland,MD,2636938.6389999962,278827.3123333332,2012
14,Massachusetts,MA,2903335.9876500056,416339.7365416667,2012
34,Michigan,MI,3784761.9552833317,628797.64305,2012
41,Minnesota,MN,2465501.4187166733,350503.17665833305,2012
64,Mississippi,MS,1115952.9622583345,47874.942291666666,2012
43,Missouri,MO,2504074.4982666657,224093.41647499995,2012
81,Montana,MT,392768.85769999964,54492.90123333336,2012
46,Nebraska,NE,863208.560049998,51441.452766666676,2012
88,Nevada,NV,1100217.133591668,162349.05664166666,2012
12,New Hampshire,NH,621238.1470500004,65291.30912500001,2012
22,New Jersey,NJ,3797438.821816677,611189.9451333329,2012
85,New Mexico,NM,779226.9721666662,50338.784191666666,2012
21,New York,NY,7932315.7094083605,1836445.1559750016,2012
56,North Carolina,NC,3804593.070633334,111482.08615833332,2012
44,North Dakota,ND,329118.85650833347,19964.617016666674,2012
31,Ohio,OH,4798963.229050002,604325.0168166658,2012
73,Oklahoma,OK,1529998.7687750007,114505.7280083333,2012
92,Oregon,OR,1527065.2416166645,240657.6925583333,2012
23,Pennsylvania,PA,5449224.308533307,732248.8406916667,2012
15,Rhode Island,RI,455283.84339166764,81120.10585833334,2012
57,South Carolina,SC,1773171.9851333299,58413.15394166668,2012
45,South Dakota,SD,351590.4955750002,19526.428008333343,2012
62,Tennessee,TN,2590204.9420499965,124331.29039166668,2012
74,Texas,TX,10585766.31897502,598102.7238416664,2012
87,Utah,UT,1181073.5839916691,60828.918258333346,2012
13,Vermont,VT,288099.59714166715,30968.625066666704,2012
54,Virginia,VA,3594507.069299987,159512.12049999996,2012
91,Washington,WA,2776977.765441671,512855.34747499996,2012
55,West Virginia,WV,697380.4455666682,83931.44977499994,2012
35,Wisconsin,WI,2607518.633008332,292801.7185333334,2012
83,Wyoming,WY,252241.05839166694,16988.210708333332,2012
63,Alabama,AL,1891629.4514000022,203423.48095833333,2013
94,Alaska,AK,306322.40314999985,70691.89484999995,2013
86,Arizona,AZ,2455146.048500001,121864.42611666663,2013
71,Arkansas,AR,1072119.338000001,37734.74425833333,2013
93,California,CA,14840395.391758375,2429109.428199997,2013
84,Colorado,CO,2241940.599033341,169677.0849833334,2013
16,Connecticut,CT,1534369.9491749972,206552.5272916668,2013
51,Delaware,DE,370467.7049749998,38014.36953333334,2013
53,District of Columbia,DC,308459.814833334,28614.052150000014,2013
59,Florida,FL,7661636.428874997,413380.7041833332,2013
58,Georgia,GA,3956287.501374993,208412.11617500012,2013
95,Hawaii,HI,549219.1632166672,121357.39906666667,2013
82,Idaho,ID,617100.227016668,29021.45804166667,2013
33,Illinois,IL,5402987.006574998,850557.0121250005,2013
32,Indiana,IN,2683062.10193333,248603.65050833338,2013
42,Iowa,IA,1423026.8584833331,143399.67596666684,2013
47,Kansas,KS,1253159.3225166677,94214.15427500004,2013
61,Kentucky,KY,1734971.617483334,193984.26883333328,2013
72,Louisiana,LA,1728929.3198416627,74826.22517500001,2013
11,Maine,ME,573250.6279999996,63905.649683333286,2013
52,Maryland,MD,2665100.4435666627,308014.4034500003,2013
14,Massachusetts,MA,2942508.1967916726,400381.03663333337,2013
34,Michigan,MI,3890636.3489833367,631453.4043750004,2013
41,Minnesota,MN,2532447.2595583317,361909.0517166669,2013
64,Mississippi,MS,1040241.8973416663,37856.09982499999,2013
43,Missouri,MO,2539367.970391664,219759.98167500002,2013
81,Montana,MT,402562.32046666596,52282.80081666668,2013
46,Nebraska,NE,870088.9971916653,62869.20943333333,2013
88,Nevada,NV,1152608.7310583352,168323.2869166667,2013
12,New Hampshire,NH,623670.9674916675,59516.08990833331,2013
22,New Jersey,NJ,3815812.602808335,610186.5748000001,2013
85,New Mexico,NM,751187.631058332,46459.76388333335,2013
21,New York,NY,8144204.43432505,1982770.6491416646,2013
56,North Carolina,NC,3881110.831941665,116178.43364999995,2013
44,North Dakota,ND,341796.59497499996,21908.119875000008,2013
31,Ohio,OH,4783951.960641677,605868.4392416677,2013
73,Oklahoma,OK,1520450.5436249985,114412.01054999998,2013
92,Oregon,OR,1503532.7034916605,208531.750425,2013
23,Pennsylvania,PA,5497706.639325001,699973.0904916669,2013
15,Rhode Island,RI,458493.6055500014,77367.2881833334,2013
57,South Carolina,SC,1854628.844183334,68483.54740000002,2013
45,South Dakota,SD,362525.8720083331,17205.912125000003,2013
62,Tennessee,TN,2542155.876008333,155923.95796666673,2013
74,Texas,TX,10880079.185999965,517825.2579999999,2013
87,Utah,UT,1252176.460933335,49252.87966666667,2013
13,Vermont,VT,285178.60650833306,31024.42649166666,2013
54,Virginia,VA,3599819.706024992,179112.64901666663,2013
91,Washington,WA,2880934.646908333,544986.2399999998,2013
55,West Virginia,WV,685581.8280666671,87309.48682500001,2013
35,Wisconsin,WI,2572621.5241500083,316595.7695749999,2013
83,Wyoming,WY,258942.05190000008,14666.779666666664,2013
63,Alabama,AL,1889069.0188666645,203856.92830833324,2014
94,Alaska,AK,307284.7512749994,69949.08438333338,2014
86,Arizona,AZ,2594000.357933334,137378.68763333326,2014
71,Arkansas,AR,1108001.0085999982,52339.89294166667,2014
93,California,CA,15134895.055208309,2468827.136549999,2014
84,Colorado,CO,2328685.77469167,220811.61964999983,2014
16,Connecticut,CT,1563703.2930499997,231060.3457500001,2014
51,Delaware,DE,384785.9820583333,37897.31591666671,2014
53,District of Columbia,DC,324879.6455250002,27997.614991666673,2014
59,Florida,FL,8038995.608150005,455072.645075,2014
58,Georgia,GA,3931198.3741166745,169623.9207083333,2014
95,Hawaii,HI,571830.4089416657,124241.44383333331,2014
82,Idaho,ID,641426.1058166653,33819.281216666655,2014
33,Illinois,IL,5497222.094616665,829756.6652583341,2014
32,Indiana,IN,2801718.16729166,298886.48463333334,2014
42,Iowa,IA,1458089.1673083333,155937.7451666667,2014
47,Kansas,KS,1288407.1843499965,95167.76661666672,2014
61,Kentucky,KY,1715901.778633331,188726.4531166667,2014
72,Louisiana,LA,1834985.864816665,95859.8042083334,2014
11,Maine,ME,566575.6526833347,62248.17633333332,2014
52,Maryland,MD,2616166.4002083414,310622.4877999997,2014
14,Massachusetts,MA,3038550.1372000114,414768.1127916663,2014
34,Michigan,MI,4025825.752491657,584592.7104916662,2014
41,Minnesota,MN,2541119.559166666,360297.4351749996,2014
64,Mississippi,MS,1026431.3756250006,38006.758499999996,2014
43,Missouri,MO,2556640.99019167,213107.55525833325,2014
81,Montana,MT,414039.17938333354,52587.20273333333,2014
46,Nebraska,NE,877510.8850916678,63817.96027500001,2014
88,Nevada,NV,1174333.7863999968,169260.60781666668,2014
12,New Hampshire,NH,626715.5382583318,62143.94101666665,2014
22,New Jersey,NJ,3860034.2635416607,637159.3472833328,2014
85,New Mexico,NM,763932.0747583328,43528.676933333314,2014
21,New York,NY,8061384.478499992,1980075.1858166654,2014
56,North Carolina,NC,3934865.5553416735,76293.46054166666,2014
44,North Dakota,ND,352887.48920833366,17704.680050000003,2014
31,Ohio,OH,4958142.622550005,614606.3751416674,2014
73,Oklahoma,OK,1465583.1747333317,88175.64349999996,2014
92,Oregon,OR,1554744.5779916723,243177.27251666674,2014
23,Pennsylvania,PA,5525449.147416665,701918.0881416668,2014
15,Rhode Island,RI,453050.8447833334,68274.66384166664,2014
57,South Carolina,SC,1884034.8174333365,40293.67036666666,2014
45,South Dakota,SD,363697.0819833335,17680.30395,2014
62,Tennessee,TN,2515024.8417916656,127221.96978333336,2014
74,Texas,TX,11212168.685091704,543434.2975750002,2014
87,Utah,UT,1236209.7507833368,45754.07006666665,2014
13,Vermont,VT,286205.11498333345,31735.872699999996,2014
54,Virginia,VA,3664513.77410833,178695.33903333332,2014
91,Washington,WA,2913277.87088334,490111.5611999997,2014
55,West Virginia,WV,687671.2739416672,72746.882975000015,2014
35,Wisconsin,WI,2625922.1487166686,305611.3840083334,2014
83,Wyoming,WY,254990.78800000012,17073.171874999996,2014
63,Alabama,AL,1863151.810641671,189833.64427499982,2015
94,Alaska,AK,304537.9856250004,59652.76934166667,2015
86,Arizona,AZ,2661422.4244416566,137173.01164166667,2015
71,Arkansas,AR,1156533.2010416652,58541.65749166669,2015
93,California,CA,15662846.524658259,2486173.0009166626,2015
84,Colorado,CO,2314302.8598583345,194659.1113166667,2015
16,Connecticut,CT,1586095.2370333343,268727.99772500014,2015
51,Delaware,DE,411439.1293000003,37914.14340833336,2015
53,District of Columbia,DC,333905.17625000025,34595.694391666664,2015
59,Florida,FL,7997953.356241725,545752.1059916664,2015
58,Georgia,GA,4018507.2344999993,161720.2286833333,2015
95,Hawaii,HI,583012.3606000013,118571.90754999993,2015
82,Idaho,ID,678961.8197166674,46133.500391666654,2015
33,Illinois,IL,5565668.262033334,846984.4874333333,2015
32,Indiana,IN,2826928.0837249933,282046.91870000015,2015
42,Iowa,IA,1434628.94855,137125.15295000002,2015
47,Kansas,KS,1257111.0844833301,109548.36555833329,2015
61,Kentucky,KY,1704090.627008333,187122.02547500006,2015
72,Louisiana,LA,1844384.7024916694,107422.04205833336,2015
11,Maine,ME,548917.9475500006,63433.47001666669,2015
52,Maryland,MD,2752400.0183583433,287685.86062499986,2015
14,Massachusetts,MA,3104348.0973749985,402108.3606333339,2015
34,Michigan,MI,4086104.9406416803,621952.0767416664,2015
41,Minnesota,MN,2562291.3825083305,361830.66606666625,2015
64,Mississippi,MS,1104389.1285166666,59870.241983333326,2015
43,Missouri,MO,2616989.8649166566,230510.66874166668,2015
81,Montana,MT,427087.26910833287,51856.84614166665,2015
46,Nebraska,NE,881645.2048666648,68210.87775833337,2015
88,Nevada,NV,1231192.0869833322,176106.8405000001,2015
12,New Hampshire,NH,641279.6460749983,62325.455283333344,2015
22,New Jersey,NJ,3877477.3158916524,595057.9639000004,2015
85,New Mexico,NM,781344.3058666652,48674.105691666664,2015
21,New York,NY,8248740.104449994,2036801.9357750043,2015
56,North Carolina,NC,4094175.9119083416,123125.7143083333,2015
44,North Dakota,ND,351460.56389999954,19051.44015833334,2015
31,Ohio,OH,4919534.0070416685,606221.8206583329,2015
73,Oklahoma,OK,1570310.250266665,88308.86745833339,2015
92,Oregon,OR,1586372.1448916655,234576.97901666674,2015
23,Pennsylvania,PA,5604169.337675011,747709.7313500002,2015
15,Rhode Island,RI,482663.9296333339,68431.98140833329,2015
57,South Carolina,SC,1961047.3071250059,40424.62648333332,2015
45,South Dakota,SD,382251.59271666675,22527.69341666667,2015
62,Tennessee,TN,2689592.8165749973,145867.99965833337,2015
74,Texas,TX,11173521.37271664,502766.5138416669,2015
87,Utah,UT,1277397.9299666649,50408.57245833333,2015
13,Vermont,VT,284201.0214166669,35621.957600000016,2015
54,Virginia,VA,3735236.4788250076,201930.73089166658,2015
91,Washington,WA,2981438.994808328,499779.3595416666,2015
55,West Virginia,WV,663871.8988833323,82630.05731666666,2015
35,Wisconsin,WI,2682150.806958332,222117.6537666668,2015
83,Wyoming,WY,261397.76108333378,18655.67524166666,2015
63,Alabama,AL,1893731.3641416642,153891.24235000007,2016
94,Alaska,AK,297008.33936666657,54949.41693333329,2016
86,Arizona,AZ,2727866.374175002,121797.29894999998,2016
71,Arkansas,AR,1185496.4700750045,46865.67849166667,2016
93,California,CA,16007243.992841626,2549644.7879666695,2016
84,Colorado,CO,2439938.0259083263,238247.43955000007,2016
16,Connecticut,CT,1568650.123358335,274782.2757666666,2016
51,Delaware,DE,419039.95834166714,47924.26093333336,2016
53,District of Columbia,DC,343896.5654583342,32657.705033333346,2016
59,Florida,FL,8116605.9550166745,456101.6790083335,2016
58,Georgia,GA,4250119.25135833,164360.14239999995,2016
95,Hawaii,HI,597237.5811083341,118270.61234166662,2016
82,Idaho,ID,689665.1942916659,42096.514325,2016
33,Illinois,IL,5588604.864699982,812397.0314,2016
32,Indiana,IN,2925604.099241673,303409.6846583333,2016
42,Iowa,IA,1453287.903858334,128499.70610000007,2016
47,Kansas,KS,1275614.351441665,109154.96455000006,2016
61,Kentucky,KY,1707657.0074499978,189683.94345,2016
72,Louisiana,LA,1797376.236250001,75220.42560833333,2016
11,Maine,ME,567906.968291666,64742.379958333375,2016
52,Maryland,MD,2817076.522491659,309361.84882500005,2016
14,Massachusetts,MA,3162374.4778833366,381856.8336333332,2016
34,Michigan,MI,4196586.148949994,606868.4742500001,2016
41,Minnesota,MN,2562085.8285249947,364143.41595833324,2016
64,Mississippi,MS,1107587.1104249998,73351.87238333332,2016
43,Missouri,MO,2715684.6335666673,261810.31595833335,2016
81,Montana,MT,417683.34921666636,49620.016233333336,2016
46,Nebraska,NE,876000.6489333321,64429.96852500004,2016
88,Nevada,NV,1213562.1004333303,146225.4963,2016
12,New Hampshire,NH,668176.9707333341,62893.32840833334,2016
22,New Jersey,NJ,4001255.769641657,643219.0925833329,2016
85,New Mexico,NM,783572.120975002,49254.10871666667,2016
21,New York,NY,8230551.081208336,1941348.833000004,2016
56,North Carolina,NC,4229822.612908328,128801.93514999995,2016
44,North Dakota,ND,362630.3533916678,20088.113000000005,2016
31,Ohio,OH,4972894.747233353,616305.7907749999,2016
73,Oklahoma,OK,1480682.2054666644,79482.10823333333,2016
92,Oregon,OR,1689979.9145666687,227743.41204166668,2016
23,Pennsylvania,PA,5690294.076258319,686583.1361833335,2016
15,Rhode Island,RI,482075.31467499904,74423.32680833335,2016
57,South Carolina,SC,1981424.2075666669,32233.89811666666,2016
45,South Dakota,SD,378258.1643250005,19615.438050000008,2016
62,Tennessee,TN,2742750.0783583303,157367.02525000004,2016
74,Texas,TX,11456932.411583368,461663.45852499956,2016
87,Utah,UT,1319714.5422749994,62027.46664166665,2016
13,Vermont,VT,289756.6849083328,33180.76416666669,2016
54,Virginia,VA,3748452.112049994,160093.10535833336,2016
91,Washington,WA,3090426.696625006,538351.8373583335,2016
55,West Virginia,WV,667880.3129416669,78694.77079999997,2016
35,Wisconsin,WI,2694724.0572500033,218233.22582499997,2016
83,Wyoming,WY,248442.5812250002,15664.24264166666,2016
63,Alabama,AL,1868005.2399833312,137776.35532500004,2017
94,Alaska,AK,304027.1350666664,54960.45322500001,2017
86,Arizona,AZ,2804948.9771333286,111840.13471666661,2017
71,Arkansas,AR,1207916.8938833338,61733.90946666664,2017
93,California,CA,16063818.097983351,2489184.2966666725,2017
84,Colorado,CO,2500951.6324666603,238340.27925000002,2017
16,Connecticut,CT,1645267.815874999,278874.0697250001,2017
51,Delaware,DE,421340.1131666663,45457.41752500002,2017
53,District of Columbia,DC,346511.99224999995,33704.846258333324,2017
59,Florida,FL,8571999.411691671,479315.4814166664,2017
58,Georgia,GA,4339236.668283333,172589.42069166666,2017
95,Hawaii,HI,604842.8235499993,128896.08387499991,2017
82,Idaho,ID,722903.8799416653,34758.69518333333,2017
33,Illinois,IL,5521281.559608339,828066.4875999996,2017
32,Indiana,IN,2988239.4942499953,266162.7411333335,2017
42,Iowa,IA,1474980.8527833356,103555.75744166676,2017
47,Kansas,KS,1296301.0060833313,100819.95674166665,2017
61,Kentucky,KY,1808833.2217416673,175081.04841666666,2017
72,Louisiana,LA,1780037.5593583402,77910.48849166668,2017
11,Maine,ME,576938.9386916651,65679.95420000002,2017
52,Maryland,MD,2768870.813858332,297633.43480833323,2017
14,Massachusetts,MA,3232931.9994166545,400409.22724166693,2017
34,Michigan,MI,4230157.937891656,659284.6994916662,2017
41,Minnesota,MN,2695548.2375083375,410578.40765833366,2017
64,Mississippi,MS,1108612.6698416658,59031.00945000002,2017
43,Missouri,MO,2618301.1883083293,226136.0068583334,2017
81,Montana,MT,419485.84862500045,49679.424950000044,2017
46,Nebraska,NE,859327.8762000013,70021.258575,2017
88,Nevada,NV,1290685.3384583336,164286.84462499994,2017
12,New Hampshire,NH,642224.6058333332,72217.57655833336,2017
22,New Jersey,NJ,3897617.4322166587,628733.8148666663,2017
85,New Mexico,NM,769281.4307249984,51624.751974999985,2017
21,New York,NY,8478589.416433353,2016436.6800666663,2017
56,North Carolina,NC,4302257.638175002,144231.85708333337,2017
44,North Dakota,ND,356248.28554166696,18001.982266666673,2017
31,Ohio,OH,5067870.237691656,634474.2677583335,2017
73,Oklahoma,OK,1534321.5496916655,84166.16657500001,2017
92,Oregon,OR,1761898.1934500034,262325.53691666643,2017
23,Pennsylvania,PA,5538668.960024998,664701.9942166662,2017
15,Rhode Island,RI,485378.5546416663,78223.93871666661,2017
57,South Carolina,SC,1989386.5403416697,52209.14214166666,2017
45,South Dakota,SD,379739.1440416662,20242.873699999996,2017
62,Tennessee,TN,2725434.45070834,154376.9042916667,2017
74,Texas,TX,11626899.057475021,542242.4412083334,2017
87,Utah,UT,1373910.7265333352,54082.94246666667,2017
13,Vermont,VT,288307.5176916672,31721.529291666666,2017
54,Virginia,VA,3806255.632758335,176653.4806916666,2017
91,Washington,WA,3109829.775216667,582749.165883334,2017
55,West Virginia,WV,683182.9472916676,75154.22721666667,2017
35,Wisconsin,WI,2780464.925908339,230560.77411666667,2017
83,Wyoming,WY,242839.63835833335,14624.811741666661,2017
63,Alabama,AL,1949296.0853916623,180644.54612500002,2018
94,Alaska,AK,298974.25537499937,55148.41850833333,2018
86,Arizona,AZ,2944673.604266663,156621.67577500007,2018
71,Arkansas,AR,1175705.1238999998,56246.652283333315,2018
93,California,CA,16398370.400199967,2404888.449858337,2018
84,Colorado,CO,2562343.311341667,281098.2635416666,2018
16,Connecticut,CT,1677130.0912083322,267221.60205,2018
51,Delaware,DE,433455.1430416654,44834.59779166666,2018
53,District of Columbia,DC,354633.1752333339,35225.57490833332,2018
59,Florida,FL,8712508.572158348,484161.85955833306,2018
58,Georgia,GA,4466531.372925001,200070.25097499992,2018
95,Hawaii,HI,601008.2974666674,138853.8877166666,2018
82,Idaho,ID,733077.8609249996,34244.09490833333,2018
33,Illinois,IL,5693575.381908354,785965.8152916665,2018
32,Indiana,IN,3051383.443899991,269025.46749999997,2018
42,Iowa,IA,1461068.8372833356,112771.03567500002,2018
47,Kansas,KS,1284599.4940666675,90558.48911666665,2018
61,Kentucky,KY,1810365.7386500023,160209.40117500012,2018
72,Louisiana,LA,1787075.902183333,89016.01690833333,2018
11,Maine,ME,572761.1299749992,73904.75734166667,2018
52,Maryland,MD,2781321.442766674,306318.0556333334,2018
14,Massachusetts,MA,3392452.2872749986,462738.79628333345,2018
34,Michigan,MI,4318617.774283322,624598.1495583332,2018
41,Minnesota,MN,2637049.507025003,395407.37456666696,2018
64,Mississippi,MS,1122639.960766665,57656.25950833333,2018
43,Missouri,MO,2681075.8645666703,251769.56860833324,2018
81,Montana,MT,427301.48535833316,50441.30854166669,2018
46,Nebraska,NE,883808.4501083314,58446.876341666655,2018
88,Nevada,NV,1377051.789566665,190774.38778333328,2018
12,New Hampshire,NH,664204.2815416659,67707.44534999997,2018
22,New Jersey,NJ,3932704.80539167,587218.8280666673,2018
85,New Mexico,NM,812502.0026583323,55336.20512500001,2018
21,New York,NY,8407048.881008327,1873880.0133250018,2018
56,North Carolina,NC,4329529.4101749975,117060.49562499995,2018
44,North Dakota,ND,342476.10184166656,17907.25275,2018
31,Ohio,OH,5053712.21864169,639908.8549166676,2018
73,Oklahoma,OK,1585657.6912583343,90113.56009166667,2018
92,Oregon,OR,1740902.4295750011,241150.42929166657,2018
23,Pennsylvania,PA,5582103.535100004,700129.9247666652,2018
15,Rhode Island,RI,479726.5546750002,83165.456825,2018
57,South Carolina,SC,2015923.2208833364,55368.6806,2018
45,South Dakota,SD,387490.1435833335,21700.51755,2018
62,Tennessee,TN,2814395.5982250017,154127.9415166667,2018
74,Texas,TX,11986297.619341657,511943.75744166673,2018
87,Utah,UT,1343387.5251833294,55633.78113333333,2018
13,Vermont,VT,291644.89332499896,30619.30364166665,2018
54,Virginia,VA,3878307.613083339,167784.42886666665,2018
91,Washington,WA,3273608.0869916654,648139.442625,2018
55,West Virginia,WV,684141.8882583334,68464.35090833332,2018
35,Wisconsin,WI,2697847.1491833352,218589.842825,2018
83,Wyoming,WY,235762.1974250003,15376.187208333336,2018
63,Alabama,AL,2041610.576783333,173820.56101666667,2019
94,Alaska,AK,282352.75995833304,48363.44483333335,2019
86,Arizona,AZ,3027918.54814167,173812.25983333332,2019
71,Arkansas,AR,1200676.7255833317,61681.14468333332,2019
93,California,CA,16504474.04941673,2499478.582033329,2019
84,Colorado,CO,2634087.7615166632,238503.1116249999,2019
16,Connecticut,CT,1680598.0814416653,243824.93519999995,2019
51,Delaware,DE,432587.95074999926,37745.785475,2019
53,District of Columbia,DC,360343.65067499963,33575.38165833334,2019
59,Florida,FL,8829407.222333372,551027.8896333342,2019
58,Georgia,GA,4416491.650508334,179543.6168249999,2019
95,Hawaii,HI,575156.0468416677,134485.66635000004,2019
82,Idaho,ID,764351.7134000001,37553.84996666666,2019
33,Illinois,IL,5660933.761433355,771464.7102500001,2019
32,Indiana,IN,3008608.563433331,248802.30752500007,2019
42,Iowa,IA,1544328.7586666625,96938.64368333336,2019
47,Kansas,KS,1280818.3959166664,111105.28729166664,2019
61,Kentucky,KY,1785878.667241667,143088.88767499995,2019
72,Louisiana,LA,1779714.878900004,94069.87820000004,2019
11,Maine,ME,589203.9312000006,69424.40492499998,2019
52,Maryland,MD,2909903.0138250035,328812.95319166686,2019
14,Massachusetts,MA,3393047.541608329,406341.0961083332,2019
34,Michigan,MI,4324868.719141662,591147.5335166669,2019
41,Minnesota,MN,2661670.658799998,363392.1461666664,2019
64,Mississippi,MS,1104367.1386000004,69574.79030833332,2019
43,Missouri,MO,2662183.821058335,296296.9550833334,2019
81,Montana,MT,437101.8177916665,46021.92271666664,2019
46,Nebraska,NE,894551.9539416679,74429.69317499998,2019
88,Nevada,NV,1378726.8055333316,200666.53429166682,2019
12,New Hampshire,NH,677148.1505166676,69475.53689999998,2019
22,New Jersey,NJ,4095348.9479083284,642233.0240499995,2019
85,New Mexico,NM,812061.7510916691,57601.04493333337,2019
21,New York,NY,8258424.78145828,1732568.9198916676,2019
56,North Carolina,NC,4397872.782991674,102365.91227500001,2019
44,North Dakota,ND,355344.6683000009,21329.552300000007,2019
31,Ohio,OH,5125431.673650016,610337.923433333,2019
73,Oklahoma,OK,1554967.9673416666,96603.81017500002,2019
92,Oregon,OR,1772417.6413583301,254959.40263333335,2019
23,Pennsylvania,PA,5641891.90142499,676536.7470999997,2019
15,Rhode Island,RI,474069.851491667,82461.23184166665,2019
57,South Carolina,SC,2139649.3652166687,47060.83129999999,2019
45,South Dakota,SD,395244.7063499994,22003.06343333333,2019
62,Tennessee,TN,2947377.770525005,133982.84374999997,2019
74,Texas,TX,12337273.441891598,496886.2541,2019
87,Utah,UT,1406118.635216664,61467.362574999985,2019
13,Vermont,VT,289926.21691666724,32620.34630833333,2019
54,Virginia,VA,3882295.9704166665,156169.93807500004,2019
91,Washington,WA,3392854.779316663,637877.6568083337,2019
55,West Virginia,WV,704740.5363833304,71533.46454166668,2019
35,Wisconsin,WI,2697545.812658333,217948.16747500002,2019
83,Wyoming,WY,242474.11891666666,17639.80865,2019
63,Alabama,AL,1894331.4890250014,150823.56321666672,2020
94,Alaska,AK,280369.5950083335,49281.332941666624,2020
86,Arizona,AZ,2907798.105366667,154523.63280000005,2020
71,Arkansas,AR,1157555.1504249999,54306.19359166668,2020
93,California,CA,15062871.390500024,2438450.561791665,2020
84,Colorado,CO,2471596.8303666688,182645.35924166665,2020
16,Connecticut,CT,1523509.7772083313,260509.7564583331,2020
51,Delaware,DE,424179.35135833244,42011.58750833331,2020
53,District of Columbia,DC,343226.60217500024,29474.782033333347,2020
59,Florida,FL,8150539.455166661,525489.6525916666,2020
58,Georgia,GA,4174060.2777666664,194261.47175000003,2020
95,Hawaii,HI,507164.94453333283,119842.74984166666,2020
82,Idaho,ID,730782.9527249994,41053.829016666656,2020
33,Illinois,IL,5176009.158158344,736186.0107500004,2020
32,Indiana,IN,2837580.632624996,234063.93765833337,2020
42,Iowa,IA,1399233.8594166695,92035.98300833337,2020
47,Kansas,KS,1281583.9025166668,113273.48991666663,2020
61,Kentucky,KY,1691407.117666666,126137.55919166662,2020
72,Louisiana,LA,1681295.7594583353,98966.17315000005,2020
11,Maine,ME,556949.762816666,81184.65014166667,2020
52,Maryland,MD,2694148.7317000004,352667.8545916666,2020
14,Massachusetts,MA,2987256.1710333293,357740.2775833333,2020
34,Michigan,MI,3978295.125458323,605090.2856666661,2020
41,Minnesota,MN,2519499.6099250074,398606.88260833337,2020
64,Mississippi,MS,1033459.1886166645,74079.56684166666,2020
43,Missouri,MO,2525904.2868000017,237238.41312500008,2020
81,Montana,MT,419396.1238583325,50323.559774999994,2020
46,Nebraska,NE,889730.8503916687,85247.89385833337,2020
88,Nevada,NV,1209985.9403333347,161575.3696750001,2020
12,New Hampshire,NH,629094.96712499985,61397.66372499998,2020
22,New Jersey,NJ,3726546.603374995,598811.4459999994,2020
