state_census_code,state,employment,members,state_abbreviation,year
33,Illinois,5434236.6094083125,843806.7725166684,IL,2010
33,Illinois,5410479.779433318,875890.4843833334,IL,2011
33,Illinois,5491468.942399989,800433.7467666675,IL,2012
33,Illinois,5402987.006575014,850557.0121250005,IL,2013
33,Illinois,5497222.094616674,829756.6652583337,IL,2014
33,Illinois,5565668.262033341,846984.4874333327,IL,2015
33,Illinois,5588604.864699992,812397.0313999997,IL,2016
33,Illinois,5521281.5596083375,828066.4875999998,IL,2017
33,Illinois,5693575.381908326,785965.8152916656,IL,2018
33,Illinois,5660933.761433344,771464.7102500002,IL,2019
33,Illinois,5176009.1581583265,736186.01075,IL,2020
33,Illinois,5396680.148583337,752063.2919833339,IL,2021
33,Illinois,5612203.501108344,734430.4789833335,IL,2022
34,Michigan,3306798.554166655,1005445.9083333324,MI,1983
34,Michigan,3447737.4016666673,1004251.2550000016,MI,1984
34,Michigan,3533005.9850000073,1004465.8008333356,MI,1985
34,Michigan,3590520.425000001,1016678.2508333332,MI,1986
34,Michigan,3753480.227500006,997402.9425,MI,1987
34,Michigan,3790659.600000001,1009183.8625000004,MI,1988
34,Michigan,3896321.219999989,1012804.1008333324,MI,1989
34,Michigan,3852335.7675000182,973903.1358333318,MI,1990
34,Michigan,3765847.186666659,926683.500000002,MI,1991
34,Michigan,3836997.564166651,976961.7058333354,MI,1992
34,Michigan,3966396.059166658,967821.1225000004,MI,1993
34,Michigan,4034428.9769250015,960609.3662499996,MI,1994
34,Michigan,4000808.260841664,947190.2009083326,MI,1995
34,Michigan,4105602.6815000055,983294.5731583302,MI,1996
34,Michigan,4190257.0669333218,969024.4687333336,MI,1997
34,Michigan,4409383.813450007,953789.8838749992,MI,1998
34,Michigan,4490035.163674984,963237.8303166667,MI,1999
34,Michigan,4513104.33380834,938288.9556416664,MI,2000
34,Michigan,4454835.313291651,972674.6321333328,MI,2001
34,Michigan,4244268.887358334,896486.1765749997,MI,2002
34,Michigan,4188077.958875007,918964.8157249992,MI,2003
34,Michigan,4305330.303474974,929821.433725,MI,2004
34,Michigan,4288106.24424167,880066.0714583334,MI,2005
34,Michigan,4299279.575600004,841830.7347250007,MI,2006
34,Michigan,4192998.2781833177,818586.2424583328,MI,2007
34,Michigan,4088547.046216676,770540.2567083322,MI,2008
34,Michigan,3785260.8784416784,710024.1402416669,MI,2009
34,Michigan,3805862.582283335,627271.9794833334,MI,2010
34,Michigan,3843814.265175005,670934.9870249996,MI,2011
34,Michigan,3784761.955283342,628797.6430499998,MI,2012
34,Michigan,3890636.34898333,631453.4043750002,MI,2013
34,Michigan,4025825.752491656,584592.710491666,MI,2014
34,Michigan,4086104.9406416696,621952.0767416669,MI,2015
34,Michigan,4196586.148950007,606868.4742500001,MI,2016
34,Michigan,4230157.93789165,659284.6994916664,MI,2017
34,Michigan,4318617.774283324,624598.1495583333,MI,2018
34,Michigan,4324868.719141662,591147.5335166664,MI,2019
34,Michigan,3978295.125458329,605090.2856666662,MI,2020
34,Michigan,4049359.172383332,538700.9226583338,MI,2021
34,Michigan,4216257.276266675,589119.914891667,MI,2022
35,Wisconsin,1955834.338333333,465467.4733333328,WI,1983
35,Wisconsin,1963693.360833334,483851.9250000007,WI,1984
35,Wisconsin,1952704.695833332,435912.485833334,WI,1985
35,Wisconsin,1951036.3091666629,443706.1675000002,WI,1986
35,Wisconsin,2034710.7591666756,434702.1091666665,WI,1987
35,Wisconsin,2151684.6333333296,467780.5924999997,WI,1988
35,Wisconsin,2182721.318333323,455601.18666666694,WI,1989
35,Wisconsin,2190254.9233333305,447821.6599999999,WI,1990
35,Wisconsin,2174291.2083333344,452698.2333333332,WI,1991
35,Wisconsin,2218711.251666663,439709.94833333313,WI,1992
35,Wisconsin,2288687.360833329,442512.25249999977,WI,1993
35,Wisconsin,2351224.3375416696,430590.4105083336,WI,1994
35,Wisconsin,2428569.611574991,428993.6357166666,WI,1995
35,Wisconsin,2491729.3275749935,469651.9361083334,WI,1996
35,Wisconsin,2492850.9127916703,467999.320225,WI,1997
35,Wisconsin,2513021.294199998,469952.6228333336,WI,1998
35,Wisconsin,2504665.7011333364,452448.7142833331,WI,1999
35,Wisconsin,2532977.754049998,445978.9675249995,WI,2000
35,Wisconsin,2539262.2196333404,416358.7741916662,WI,2001
35,Wisconsin,2474479.7114749947,385232.0772499996,WI,2002
35,Wisconsin,2612742.7758666715,414360.0059833329,WI,2003
35,Wisconsin,2597009.5457083336,414327.23927499977,WI,2004
35,Wisconsin,2550975.2431500056,410059.8456666668,WI,2005
35,Wisconsin,2586655.81760001,385525.2570000001,WI,2006
35,Wisconsin,2630831.02959168,375723.76949999976,WI,2007
35,Wisconsin,2642195.628283333,395893.49202500016,WI,2008
35,Wisconsin,2528106.848058331,384698.3699416671,WI,2009
35,Wisconsin,2507886.7324833325,354882.4514083331,WI,2010
35,Wisconsin,2537793.7910000044,338656.05850833375,WI,2011
35,Wisconsin,2607518.6330083315,292801.7185333336,WI,2012
35,Wisconsin,2572621.5241499967,316595.76957500033,WI,2013
35,Wisconsin,2625922.148716662,305611.3840083335,WI,2014
35,Wisconsin,2682150.8069583285,222117.6537666667,WI,2015
35,Wisconsin,2694724.057249996,218233.2258249999,WI,2016
35,Wisconsin,2780464.925908336,230560.7741166667,WI,2017
35,Wisconsin,2697847.1491833366,218589.84282499988,WI,2018
35,Wisconsin,2697545.812658335,217948.16747500008,WI,2019
35,Wisconsin,2597075.9616333325,227077.3521166668,WI,2020
35,Wisconsin,2705461.856983332,214512.8060833333,WI,2021
35,Wisconsin,2646729.8712416696,186850.3171666668,WI,2022
41,Minnesota,1697950.177499995,393944.1199999999,MN,1983
41,Minnesota,1777513.8866666718,406550.6175000001,MN,1984
41,Minnesota,1804329.9733333313,407542.90833333327,MN,1985
41,Minnesota,1786383.3283333324,385702.6216666668,MN,1986
41,Minnesota,1785715.0600000028,411936.1233333333,MN,1987
41,Minnesota,1908899.8141666693,392396.46500000014,MN,1988
41,Minnesota,1943511.6024999972,386138.4858333331,MN,1989
41,Minnesota,1936042.0533333304,390015.0558333335,MN,1990
41,Minnesota,1973883.1491666653,421570.92750000017,MN,1991
41,Minnesota,1986590.3875000037,437710.695,MN,1992
41,Minnesota,2030964.5308333316,428927.8600000003,MN,1993
41,Minnesota,2101475.013366663,413456.57704999944,MN,1994
41,Minnesota,2121945.467416671,430634.22193333326,MN,1995
41,Minnesota,2159739.089016661,437404.47779166687,MN,1996
41,Minnesota,2195915.645900002,436089.622775,MN,1997
41,Minnesota,2242168.7407083344,421627.0440416662,MN,1998
41,Minnesota,2301752.2928583315,443898.64984166645,MN,1999
41,Minnesota,2306651.116566667,419010.3720249997,MN,2000
41,Minnesota,2342744.197949998,416801.0953249998,MN,2001
41,Minnesota,2369609.2028583344,415557.3494583331,MN,2002
41,Minnesota,2434824.9695833414,414003.91445,MN,2003
41,Minnesota,2429158.978174999,424233.5959583329,MN,2004
41,Minnesota,2494021.135599988,392160.4505083334,MN,2005
41,Minnesota,2478590.4818166606,395479.61980000016,MN,2006
41,Minnesota,2460165.016875004,400369.4894916665,MN,2007
41,Minnesota,2429671.1424416695,391663.0826333331,MN,2008
41,Minnesota,2400459.4741666624,361906.6403166673,MN,2009
41,Minnesota,2467751.69119166,384569.7077916661,MN,2010
41,Minnesota,2460684.5169583363,370521.71705833287,MN,2011
41,Minnesota,2465501.418716665,350503.17665833264,MN,2012
41,Minnesota,2532447.25955833,361909.05171666655,MN,2013
41,Minnesota,2541119.5591666684,360297.43517499993,MN,2014
41,Minnesota,2562291.3825083403,361830.6660666666,MN,2015
41,Minnesota,2562085.8285250016,364143.4159583333,MN,2016
41,Minnesota,2695548.2375083277,410578.4076583333,MN,2017
41,Minnesota,2637049.5070250025,395407.3745666669,MN,2018
41,Minnesota,2661670.6588000013,363392.1461666663,MN,2019
41,Minnesota,2519499.6099250023,398606.8826083333,MN,2020
41,Minnesota,2610490.669974995,416340.39926666697,MN,2021
41,Minnesota,2695679.8642999944,384880.26285000023,MN,2022
42,Iowa,1078254.186666667,185873.13833333345,IA,1983
42,Iowa,1061946.968333333,181181.5008333332,IA,1984
42,Iowa,1066416.3000000007,181685.24166666664,IA,1985
42,Iowa,1095414.067500001,160192.69583333336,IA,1986
42,Iowa,1099744.0166666645,161842.36500000005,IA,1987
42,Iowa,1157456.8316666677,168440.58,IA,1988
42,Iowa,1198497.7766666624,181827.7891666666,IA,1989
42,Iowa,1149022.0224999983,177122.03083333324,IA,1990
42,Iowa,1155710.4541666678,157999.69416666674,IA,1991
42,Iowa,1239394.7075000005,166497.77999999988,IA,1992
42,Iowa,1272210.9500000032,163476.94249999992,IA,1993
42,Iowa,1215299.3972583348,161022.03061666683,IA,1994
42,Iowa,1259520.2764083345,152094.49185000014,IA,1995
42,Iowa,1293479.9620666686,168689.0278583333,IA,1996
42,Iowa,1303568.2669166676,172380.8899666665,IA,1997
42,Iowa,1333263.3889666663,166407.04085,IA,1998
42,Iowa,1334412.895033332,184419.1372499999,IA,1999
42,Iowa,1333200.061099999,181794.87579166683,IA,2000
42,Iowa,1347569.906833336,179492.44141666658,IA,2001
42,Iowa,1381784.2570916654,152614.81114166684,IA,2002
42,Iowa,1364928.394066669,156803.92982500003,IA,2003
42,Iowa,1344935.7041250004,141040.35496666664,IA,2004
42,Iowa,1368784.6910833323,157060.56126666663,IA,2005
42,Iowa,1423670.7142833355,160676.5986249999,IA,2006
42,Iowa,1417249.310033335,148689.2060166667,IA,2007
42,Iowa,1437483.9046833336,152589.44086666658,IA,2008
42,Iowa,1397870.6649499957,155560.82509166657,IA,2009
42,Iowa,1392728.9666833302,158157.35497499994,IA,2010
42,Iowa,1388052.006491668,155614.13765833335,IA,2011
42,Iowa,1390967.9755666684,144371.24644999998,IA,2012
42,Iowa,1423026.8584833315,143399.67596666672,IA,2013
42,Iowa,1458089.1673083338,155937.7451666667,IA,2014
42,Iowa,1434628.948549999,137125.15295000008,IA,2015
42,Iowa,1453287.9038583336,128499.70610000004,IA,2016
42,Iowa,1474980.8527833314,103555.75744166665,IA,2017
42,Iowa,1461068.8372833366,112771.035675,IA,2018
42,Iowa,1544328.758666664,96938.64368333334,IA,2019
42,Iowa,1399233.8594166697,92035.98300833338,IA,2020
42,Iowa,1426247.750216669,92819.858425,IA,2021
42,Iowa,1507364.372483334,105243.85433333332,IA,2022
43,Missouri,1798242.9566666628,374444.4991666666,MO,1983
43,Missouri,1888294.2249999987,373517.9858333335,MO,1984
43,Missouri,2026305.14,378338.01249999984,MO,1985
43,Missouri,2105463.3058333304,394055.25916666654,MO,1986
43,Missouri,2118292.5316666714,374202.5741666668,MO,1987
43,Missouri,2146850.082499998,359817.8916666669,MO,1988
43,Missouri,2188511.146666667,338485.9691666666,MO,1989
43,Missouri,2153965.6749999993,293952.0116666668,MO,1990
43,Missouri,2158617.5983333327,304161.9283333333,MO,1991
43,Missouri,2225336.557500004,303909.36333333317,MO,1992
43,Missouri,2147371.5658333357,304690.2291666667,MO,1993
43,Missouri,2218924.9514666675,329078.32918333326,MO,1994
43,Missouri,2340673.717258328,342196.5650749999,MO,1995
43,Missouri,2440372.570850002,375243.54981666687,MO,1996
43,Missouri,2464048.5158416624,359342.1368250002,MO,1997
43,Missouri,2448884.1008666623,335978.97359166667,MO,1998
43,Missouri,2458161.7836666685,353228.63418333343,MO,1999
43,Missouri,2567182.1317750025,337932.17536666675,MO,2000
43,Missouri,2565816.153008329,345806.151566667,MO,2001
43,Missouri,2486822.5722500016,328725.9353000001,MO,2002
43,Missouri,2546156.9378166664,336465.68295833346,MO,2003
43,Missouri,2546383.483408326,314813.3437583333,MO,2004
43,Missouri,2532367.953575003,290006.7539583332,MO,2005
43,Missouri,2609568.7502249978,284196.8253499997,MO,2006
43,Missouri,2585313.454208329,275413.93455833313,MO,2007
43,Missouri,2543490.0556666646,284611.5212416665,MO,2008
43,Missouri,2480994.9400583347,233570.4011500001,MO,2009
43,Missouri,2468756.7836250057,244315.2392583333,MO,2010
43,Missouri,2534534.253983334,275006.66410833306,MO,2011
43,Missouri,2504074.4982666625,224093.416475,MO,2012
43,Missouri,2539367.9703916586,219759.9816749999,MO,2013
43,Missouri,2556640.990191673,213107.5552583331,MO,2014
43,Missouri,2616989.864916661,230510.66874166668,MO,2015
43,Missouri,2715684.633566665,261810.31595833335,MO,2016
43,Missouri,2618301.18830833,226136.00685833328,MO,2017
43,Missouri,2681075.864566672,251769.5686083332,MO,2018
43,Missouri,2662183.821058335,296296.9550833333,MO,2019
43,Missouri,2525904.2867999957,237238.413125,MO,2020
43,Missouri,2615502.374758336,235211.7453333334,MO,2021
43,Missouri,2682318.4821083304,256109.786525,MO,2022
44,North Dakota,215376.4141666669,28405.219999999976,ND,1983
44,North Dakota,228593.7575000005,28241.816666666633,ND,1984
44,North Dakota,243954.1491666669,27866.95583333334,ND,1985
44,North Dakota,243061.11583333375,27793.848333333342,ND,1986
44,North Dakota,237556.1233333334,29317.454166666663,ND,1987
44,North Dakota,244749.58166666707,27882.85166666668,ND,1988
44,North Dakota,248833.49749999927,27804.898333333345,ND,1989
44,North Dakota,242148.35250000012,28824.90333333336,ND,1990
44,North Dakota,241833.7483333337,22833.769166666665,ND,1991
44,North Dakota,241686.03583333344,22532.93833333332,ND,1992
44,North Dakota,247012.7091666665,22148.542499999996,ND,1993
44,North Dakota,258671.02229999975,24324.183825000007,ND,1994
44,North Dakota,256731.04308333388,25731.595024999984,ND,1995
44,North Dakota,267132.3196000002,24389.62016666667,ND,1996
44,North Dakota,277386.6250250008,23913.404725,ND,1997
44,North Dakota,281117.78814166685,25468.657858333343,ND,1998
44,North Dakota,267651.8198916667,24791.715933333337,ND,1999
44,North Dakota,272399.02376666677,17614.768266666655,ND,2000
44,North Dakota,285112.1500333325,20494.120874999993,ND,2001
44,North Dakota,275370.05925833347,22327.783391666653,ND,2002
44,North Dakota,284458.2075583333,20898.037925000008,ND,2003
44,North Dakota,292100.76753333287,22382.74261666668,ND,2004
44,North Dakota,288899.22312499984,21005.419791666667,ND,2005
44,North Dakota,300235.5572416673,20290.40026666667,ND,2006
44,North Dakota,303291.38060833287,19381.224491666675,ND,2007
44,North Dakota,308315.58293333324,18861.023708333338,ND,2008
44,North Dakota,301351.160341666,20630.13479166667,ND,2009
44,North Dakota,312875.358941666,23017.954958333336,ND,2010
44,North Dakota,318619.898075,20124.52675,ND,2011
44,North Dakota,329118.8565083327,19964.61701666667,ND,2012
44,North Dakota,341796.59497500025,21908.119875000004,ND,2013
44,North Dakota,352887.4892083331,17704.680050000006,ND,2014
44,North Dakota,351460.5638999995,19051.440158333335,ND,2015
44,North Dakota,362630.353391667,20088.11299999999,ND,2016
44,North Dakota,356248.28554166725,18001.982266666666,ND,2017
44,North Dakota,342476.10184166743,17907.25275,ND,2018
44,North Dakota,355344.6683,21329.5523,ND,2019
44,North Dakota,339024.9387666677,21153.119433333333,ND,2020
44,North Dakota,349302.0137416669,18786.964666666663,ND,2021
44,North Dakota,365200.2626499995,23309.011083333335,ND,2022
45,South Dakota,233171.32583333305,26817.020833333347,SD,1983
45,South Dakota,250896.52833333355,26893.69083333333,SD,1984
45,South Dakota,250067.79333333456,27904.089166666676,SD,1985
45,South Dakota,253152.10166666727,22669.183333333323,SD,1986
45,South Dakota,255984.0008333344,20107.87333333334,SD,1987
45,South Dakota,256627.97583333316,22901.97,SD,1988
45,South Dakota,269088.2274999999,21784.082499999993,SD,1989
45,South Dakota,256666.81583333272,21479.39166666667,SD,1990
45,South Dakota,263798.7091666667,23284.527500000026,SD,1991
45,South Dakota,276964.53833333316,24610.715833333325,SD,1992
45,South Dakota,282577.44999999966,22359.759166666663,SD,1993
45,South Dakota,283600.4879750003,23426.55109166667,SD,1994
45,South Dakota,290546.9296083327,22333.150958333325,SD,1995
45,South Dakota,311865.48130000004,23016.03011666666,SD,1996
45,South Dakota,306136.2812999999,21044.809808333313,SD,1997
45,South Dakota,324188.6779166667,20779.666541666676,SD,1998
45,South Dakota,331593.8076999999,19899.103233333335,SD,1999
45,South Dakota,328950.8927166664,18211.464041666663,SD,2000
45,South Dakota,331175.6521666658,19347.810591666686,SD,2001
45,South Dakota,334771.6276499999,18566.42587499999,SD,2002
45,South Dakota,353190.5487666654,19062.352066666663,SD,2003
45,South Dakota,346869.527716667,20779.801033333333,SD,2004
45,South Dakota,350178.15811666613,20540.187775,SD,2005
45,South Dakota,350593.0437333342,20781.358474999994,SD,2006
45,South Dakota,353579.677358333,22840.967066666675,SD,2007
45,South Dakota,369462.3441916678,18423.127891666663,SD,2008
45,South Dakota,356951.8067583328,19802.090191666663,SD,2009
45,South Dakota,356768.81974999956,20017.208200000015,SD,2010
45,South Dakota,359216.16469166696,18301.859900000003,SD,2011
45,South Dakota,351590.49557499884,19526.428008333332,SD,2012
45,South Dakota,362525.8720083331,17205.912125000003,SD,2013
45,South Dakota,363697.0819833329,17680.303949999998,SD,2014
45,South Dakota,382251.59271666774,22527.693416666676,SD,2015
45,South Dakota,378258.1643250007,19615.438049999993,SD,2016
45,South Dakota,379739.1440416658,20242.873699999996,SD,2017
45,South Dakota,387490.1435833331,21700.517549999993,SD,2018
45,South Dakota,395244.70635000017,22003.063433333347,SD,2019
45,South Dakota,384721.1352416668,16515.395983333336,SD,2020
45,South Dakota,393679.46510833345,15624.086283333329,SD,2021
45,South Dakota,412484.0647499996,13082.031916666663,SD,2022
46,Nebraska,593361.9850000008,80641.35749999998,NE,1983
46,Nebraska,605741.4899999993,82354.73249999991,NE,1984
46,Nebraska,618784.8233333327,78820.173333333325,NE,1985
46,Nebraska,651780.8866666643,72945.12666666669,NE,1986
46,Nebraska,627546.8958333327,70073.30583333335,NE,1987
46,Nebraska,654775.0733333334,76564.05333333326,NE,1988
46,Nebraska,651374.7883333325,77872.53749999995,NE,1989
46,Nebraska,659461.5174999993,72467.84249999996,NE,1990
46,Nebraska,671073.7941666652,71860.36833333332,NE,1991
46,Nebraska,675353.3108333334,71874.18250000001,NE,1992
46,Nebraska,713537.7583333338,77344.38583333338,NE,1993
46,Nebraska,722155.6759750001,77513.7310916667,NE,1994
46,Nebraska,715380.5654083334,65419.18885833336,NE,1995
46,Nebraska,731805.9962083345,62933.03679166666,NE,1996
46,Nebraska,740738.7658250014,68808.45670833332,NE,1997
46,Nebraska,750709.012808333,77247.80269166666,NE,1998
46,Nebraska,748137.6785333318,65568.33765833332,NE,1999
46,Nebraska,774773.4187500001,64910.311250000006,NE,2000
46,Nebraska,755180.812416667,60089.52302499996,NE,2001
46,Nebraska,773365.4455083356,61592.30255833334,NE,2002
46,Nebraska,818686.007691669,64364.281016666704,NE,2003
46,Nebraska,831310.3402249983,69167.528825,NE,2004
46,Nebraska,830336.3918416651,69307.04854166665,NE,2005
46,Nebraska,830548.8225333348,65912.56684166669,NE,2006
46,Nebraska,835875.5015250022,64793.502225,NE,2007
46,Nebraska,839931.763766666,70028.25423333334,NE,2008
46,Nebraska,823354.394083333,75761.59632500002,NE,2009
46,Nebraska,813070.6787666669,75330.091075,NE,2010
46,Nebraska,828434.3815916675,65365.23601666664,NE,2011
46,Nebraska,863208.5600499995,51441.45276666665,NE,2012
46,Nebraska,870088.9971916646,62869.20943333329,NE,2013
46,Nebraska,877510.885091667,63817.960275000005,NE,2014
46,Nebraska,881645.2048666652,68210.87775833334,NE,2015
46,Nebraska,876000.6489333326,64429.968525,NE,2016
46,Nebraska,859327.8762000018,70021.258575,NE,2017
46,Nebraska,883808.450108331,58446.87634166665,NE,2018
46,Nebraska,894551.9539416668,74429.693175,NE,2019
46,Nebraska,889730.8503916677,85247.89385833331,NE,2020
46,Nebraska,898442.1317916657,60853.64450833335,NE,2021
46,Nebraska,922757.1348333372,60008.44027500002,NE,2022
47,Kansas,910988.640833332,125216.59083333326,KS,1983
47,Kansas,949393.4550000008,110536.87749999994,KS,1984
47,Kansas,1010538.3941666645,128958.7524999999,KS,1985
47,Kansas,981858.202500002,121236.8425,KS,1986
47,Kansas,1005113.1891666668,123940.44166666668,KS,1987
47,Kansas,1043346.7183333334,127028.95999999998,KS,1988
47,Kansas,1038391.978333333,127128.23750000005,KS,1989
47,Kansas,1034174.2025000018,116340.3591666666,KS,1990
47,Kansas,1036142.1774999984,124113.06916666664,KS,1991
47,Kansas,1072072.1891666688,122134.07500000004,KS,1992
47,Kansas,1079411.901666669,105894.57750000004,KS,1993
47,Kansas,1063794.099458334,106436.80639166669,KS,1994
47,Kansas,1087895.2344833328,110579.12435833334,KS,1995
47,Kansas,1097537.8127916686,105798.61354166668,KS,1996
47,Kansas,1112445.6403833346,86915.46522500004,KS,1997
47,Kansas,1178428.445608334,92699.12589166671,KS,1998
47,Kansas,1224446.9511000009,119175.43093333332,KS,1999
47,Kansas,1200392.0998416676,108543.31305833328,KS,2000
47,Kansas,1168181.1019666682,108620.01507500005,KS,2001
47,Kansas,1177568.7916750011,96429.3975666666,KS,2002
47,Kansas,1203970.8099916703,95543.43729999996,KS,2003
47,Kansas,1222705.2295416675,103014.1309666666,KS,2004
47,Kansas,1209795.3108666674,85238.01925833336,KS,2005
47,Kansas,1236096.6942333344,98816.42442499998,KS,2006
47,Kansas,1274386.4264583306,89236.96100000001,KS,2007
47,Kansas,1273451.7980916663,89258.39480000007,KS,2008
47,Kansas,1248583.120449997,77240.62095833335,KS,2009
47,Kansas,1221558.750933337,83673.33459166666,KS,2010
47,Kansas,1267321.463883331,96574.26374166664,KS,2011
47,Kansas,1246900.4300749989,85420.31473333335,KS,2012
47,Kansas,1253159.322516669,94214.15427500004,KS,2013
47,Kansas,1288407.1843500026,95167.76661666667,KS,2014
47,Kansas,1257111.0844833343,109548.36555833336,KS,2015
47,Kansas,1275614.351441665,109154.96455000003,KS,2016
47,Kansas,1296301.0060833332,100819.95674166668,KS,2017
47,Kansas,1284599.4940666629,90558.48911666672,KS,2018
47,Kansas,1280818.395916666,111105.28729166668,KS,2019
47,Kansas,1281583.9025166668,113273.4899166666,KS,2020
47,Kansas,1300690.5877583304,119599.81030833328,KS,2021
47,Kansas,1321614.8708333373,129481.73124999992,KS,2022
51,Delaware,244785.31333333315,49187.58833333328,DE,1983
51,Delaware,264023.51333333406,46612.91,DE,1984
51,Delaware,275184.4441666664,45618.15250000003,DE,1985
51,Delaware,285158.2275000005,47768.113333333305,DE,1986
51,Delaware,295972.6416666668,49684.964166666694,DE,1987
51,Delaware,310679.22500000003,48640.88583333331,DE,1988
51,Delaware,321182.4,50678.249166666676,DE,1989
51,Delaware,311080.7691666675,46474.69,DE,1990
51,Delaware,305142.1416666658,50943.64916666664,DE,1991
51,Delaware,309790.55166666687,50915.21666666667,DE,1992
51,Delaware,320765.4824999997,49060.38333333333,DE,1993
51,Delaware,332038.1924833337,44210.183733333346,DE,1994
51,Delaware,330839.70751666627,42905.41389999999,DE,1995
51,Delaware,323473.73584999994,39961.42051666665,DE,1996
51,Delaware,335514.61239999975,39185.03685000001,DE,1997
51,Delaware,340336.5917583338,46307.803016666614,DE,1998
51,Delaware,338674.96682500024,46804.80941666667,DE,1999
51,Delaware,353486.17716666684,46926.10711666668,DE,2000
51,Delaware,371355.60695833206,45896.49045833335,DE,2001
51,Delaware,364850.80040833313,40938.30704166667,DE,2002
51,Delaware,366230.7132416675,41905.159524999995,DE,2003
51,Delaware,372501.43989166705,46075.29770833331,DE,2004
51,Delaware,385934.7821750002,45678.10369166669,DE,2005
51,Delaware,395680.7440916669,42646.02115833333,DE,2006
51,Delaware,395668.9887583319,47428.75319166667,DE,2007
51,Delaware,390972.5224916666,52297.155483333336,DE,2008
51,Delaware,367382.43204999977,43726.78900000001,DE,2009
51,Delaware,352227.23254166625,40229.141808333334,DE,2010
51,Delaware,370559.62224166706,38598.85285000002,DE,2011
51,Delaware,377997.47238333314,39393.31809166666,DE,2012
51,Delaware,370467.7049749998,38014.369533333345,DE,2013
51,Delaware,384785.98205833376,37897.31591666668,DE,2014
51,Delaware,411439.1293000007,37914.14340833334,DE,2015
51,Delaware,419039.9583416669,47924.26093333334,DE,2016
51,Delaware,421340.11316666694,45457.41752500001,DE,2017
51,Delaware,433455.14304166654,44834.59779166667,DE,2018
51,Delaware,432587.9507499997,37745.78547500001,DE,2019
51,Delaware,424179.351358333,42011.58750833329,DE,2020
51,Delaware,434713.29185833345,42402.14021666665,DE,2021
51,Delaware,441952.368575,37393.40072499999,DE,2022
52,Maryland,1868079.4833333264,346490.49083333346,MD,1983
52,Maryland,1913924.2449999969,350909.9399999999,MD,1984
52,Maryland,1976817.930833334,329873.53250000003,MD,1985
52,Maryland,2032753.7416666693,328065.834166667,MD,1986
52,Maryland,2125362.3325000056,332766.7099999998,MD,1987
52,Maryland,2130264.4208333334,330576.2408333332,MD,1988
52,Maryland,2230894.3833333347,357600.7166666668,MD,1989
52,Maryland,2268902.098333334,327895.4416666665,MD,1990
52,Maryland,2212872.6249999986,312826.0483333332,MD,1991
52,Maryland,2246071.107500001,346014.7716666667,MD,1992
52,Maryland,2289339.001666671,354187.7224999998,MD,1993
52,Maryland,2324445.401583333,371743.0533333335,MD,1994
52,Maryland,2353398.9546916615,350692.8022916664,MD,1995
52,Maryland,2391857.583233331,353543.1326916669,MD,1996
52,Maryland,2335767.4934249963,348667.8720499997,MD,1997
52,Maryland,2349677.567174994,331255.6217666669,MD,1998
52,Maryland,2444146.789566668,366583.82964999985,MD,1999
52,Maryland,2423336.412333337,353326.0195166664,MD,2000
52,Maryland,2439813.420124999,334644.3980749995,MD,2001
52,Maryland,2496324.1804416687,362011.15131666645,MD,2002
52,Maryland,2480919.658025002,354079.51389999996,MD,2003
52,Maryland,2502369.591600006,271995.14000833343,MD,2004
52,Maryland,2530024.773550005,336743.0309749999,MD,2005
52,Maryland,2613727.920775011,342389.3564,MD,2006
52,Maryland,2598100.7896333127,335300.30609166657,MD,2007
52,Maryland,2609796.546533328,329398.1914166668,MD,2008
52,Maryland,2554524.1975749903,322841.722333333,MD,2009
52,Maryland,2557823.706283321,296083.4943249997,MD,2010
52,Maryland,2550276.7040333347,315882.8931750001,MD,2011
52,Maryland,2636938.638999994,278827.31233333325,MD,2012
52,Maryland,2665100.4435666665,308014.40345,MD,2013
52,Maryland,2616166.400208335,310622.4878000002,MD,2014
52,Maryland,2752400.0183583447,287685.8606249999,MD,2015
52,Maryland,2817076.522491666,309361.8488249999,MD,2016
52,Maryland,2768870.813858331,297633.43480833323,MD,2017
52,Maryland,2781321.442766667,306318.0556333334,MD,2018
52,Maryland,2909903.0138250017,328812.9531916668,MD,2019
52,Maryland,2694148.7316999948,352667.8545916666,MD,2020
52,Maryland,2689273.9664500076,293968.5369333334,MD,2021
52,Maryland,2817484.565366668,327011.96983333316,MD,2022
53,District of Columbia,268327.1091666664,52353.23499999997,DC,1983
53,District of Columbia,269874.4491666665,47083.2725,DC,1984
53,District of Columbia,274108.9758333329,45207.8175,DC,1985
53,District of Columbia,278722.16583333287,44681.08666666664,DC,1986
53,District of Columbia,294439.57666666695,42044.216666666645,DC,1987
53,District of Columbia,296623.49416666746,44177.73083333333,DC,1988
53,District of Columbia,286815.8824999994,42833.9991666666,DC,1989
53,District of Columbia,285450.39500000025,45706.17333333331,DC,1990
53,District of Columbia,267292.10083333374,40299.95166666668,DC,1991
53,District of Columbia,264486.01999999984,35270.77249999996,DC,1992
53,District of Columbia,257744.85666666692,35509.53333333334,DC,1993
53,District of Columbia,261592.8785583336,39908.70080833332,DC,1994
53,District of Columbia,245929.5318249999,37169.53588333331,DC,1995
53,District of Columbia,229859.7896166671,39452.45400000002,DC,1996
53,District of Columbia,221587.5540416665,30143.051700000025,DC,1997
53,District of Columbia,222969.43370000005,30138.477849999992,DC,1998
53,District of Columbia,244888.13624166657,32121.538758333336,DC,1999
